/Owner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/@id,/@id/#agg,/@name,/@xsi:noNamespaceSchemaLocation,/Election/@electionName,/Election/@electionTitle,/Election/@final,/Election/@id,/Election/@precinctsReported,/Election/@precinctsReportedPercentage,/Election/@reportedPercentage,/Election/@reportedRegistration,/Election/@totalBallotsCast,/Election/@totalCastPercentage,/Election/@totalPrecincts,/Election/@totalRegistration,/Election/ContestList/Contest/@altId2,/Election/ContestList/Contest/@ballotsCast,/Election/ContestList/Contest/@castPercentage,/Election/ContestList/Contest/@id,/Election/ContestList/Contest/@overVotes,/Election/ContestList/Contest/@partyId,/Election/ContestList/Contest/@runoff,/Election/ContestList/Contest/@stateWide,/Election/ContestList/Contest/@title,/Election/ContestList/Contest/@typeCode,/Election/ContestList/Contest/@underVotes,/Election/ContestList/Contest/@voteFor,/Election/ContestList/Contest/@writeinVotes,/Election/ContestList/Contest/#id,/Election/ContestList/Contest/Candidate/@altId2,/Election/ContestList/Contest/Candidate/@id,/Election/ContestList/Contest/Candidate/@name,/Election/ContestList/Contest/Candidate/@partyId,/Election/ContestList/Contest/Candidate/@pos,/Election/ContestList/Contest/Candidate/@recount,/Election/ContestList/Contest/Candidate/@runoff,/Election/ContestList/Contest/Candidate/@winner,/Election/ContestList/Contest/Candidate/#id,/Election/ContestList/Contest/Candidate/Votes/@refPrecinctId,/Election/ContestList/Contest/Candidate/Votes/@total,/Election/ContestList/Contest/Candidate/Votes/#id,/Election/ContestList/Contest/Candidate/Votes/GroupVotes/@refGroupId,/Election/ContestList/Contest/Candidate/Votes/GroupVotes,/Election/ContestList/Contest/Candidate/VotesByGroup/@refGroupId,/Election/ContestList/Contest/Candidate/VotesByGroup/@total,/Election/GroupMap/Group/@groupEquipType,/Election/GroupMap/Group/@groupName,/Election/GroupMap/Group/@groupNumber,/Election/GroupMap/Group/@groupType,/Election/GroupMap/Group/@id,/Election/GroupMap/Group/@totalTabsReported,/JurisdictionMap/@percentReported,/JurisdictionMap/@reportingJurisdictions,/JurisdictionMap/@totalJurisdictions,/JurisdictionMap/Jurisdiction/@id,/JurisdictionMap/Jurisdiction/@precinctsReported,/JurisdictionMap/Jurisdiction/@precinctsReportedPercentage,/JurisdictionMap/Jurisdiction/@reportedPercentage,/JurisdictionMap/Jurisdiction/@reportedRegistration,/JurisdictionMap/Jurisdiction/@title,/JurisdictionMap/Jurisdiction/@totalBallotsCast,/JurisdictionMap/Jurisdiction/@totalCastPercentage,/JurisdictionMap/Jurisdiction/@totalPrecincts,/JurisdictionMap/Jurisdiction/@totalRegistration,/JurisdictionMap/Jurisdiction/@typeId,/JurisdictionMap/Jurisdiction/Precinct/@altId2,/JurisdictionMap/Jurisdiction/Precinct/@ballotsCast,/JurisdictionMap/Jurisdiction/Precinct/@castPercentage,/JurisdictionMap/Jurisdiction/Precinct/@counted,/JurisdictionMap/Jurisdiction/Precinct/@id,/JurisdictionMap/Jurisdiction/Precinct/@name,/JurisdictionMap/Jurisdiction/Precinct/@regVoters,/JurisdictionMap/Jurisdiction/Precinct/TabulatorList/@elecDayReported,/JurisdictionMap/Jurisdiction/Precinct/TabulatorList/@elecDayReported/#agg,/PartyMap/Party/@abbrv,/PartyMap/Party/@altId,/PartyMap/Party/@altId2,/PartyMap/Party/@id,/PartyMap/Party/@name,/PartyMap/Party/@partyBallotsCast,/PartyMap/Party/@partyCastPercentage,/PartyMap/Party/@partyRegistration,/PartyMap/Party/@partyReportedPercentage,/PartyMap/Party/@partyReportedRegistration,/ReportTime
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2100,0,81,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2100,0,81,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2200,0,82,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2200,0,82,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2200,0,82,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2200,0,82,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2200,0,82,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2300,0,83,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2300,0,83,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2300,0,83,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2300,0,83,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2300,0,83,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2400,0,84,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2400,0,84,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2400,0,84,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2400,0,84,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2400,0,84,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2600,0,85,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2600,0,85,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2600,0,85,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2600,0,85,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2600,0,85,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2901,0,86,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2901,0,86,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2901,0,86,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2901,0,86,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2901,0,86,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2902,0,87,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2902,0,87,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2902,0,87,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2902,0,87,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2902,0,87,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2903,0,88,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2903,0,88,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2903,0,88,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2903,0,88,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,2903,0,88,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3100,0,89,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3100,0,89,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3100,0,89,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3100,0,89,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3100,0,89,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3400,0,90,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3400,0,90,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3400,0,90,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3400,0,90,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,3400,0,90,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,,,,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,,,,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,,,,,,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,3,Oliver-ter Maat,3,3,0,0,0,3,,,,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,100,0,91,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,100,0,91,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,100,0,91,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,100,0,91,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,100,0,91,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,200,0,92,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,200,0,92,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,200,0,92,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,200,0,92,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,200,0,92,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,300,0,93,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,300,0,93,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,300,0,93,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,300,0,93,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,300,0,93,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,400,0,94,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,400,0,94,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,400,0,94,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,400,0,94,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,400,0,94,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
1,,ERM Results XML File version EXP4207,,01PG24,,0,724,0,0,0,0,0,0,30,0,10007,0,0,101,0,0,0,1,President and Vice President of the United States,,0,1,0,1,10007007,4,Stein-Ware,4,4,0,0,0,4,500,0,95,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,##########
